transaction_id,originator_name,originator_country,originator_SIC,originator_NACE,beneficiary_name,beneficiary_country,beneficiary_SIC,beneficiary_NACE,amount,currency,pattern,date
a0363200-48d4-4925-aab5-bb71243135d5,Berg-Watson,Malta,0111,A01,"Carr, Jordan and Browning",Anguilla,3020,C30,25775.35,USD,normal,2025-05-03
b5c45dd9-0c76-4349-9898-cefa4363dcbd,Guzman-Morrison,Mauritius,4920,H49,"Nelson, Schneider and Wood",Venezuela,0111,A01,24933.32,USD,normal,2025-01-17
ecf25304-7651-4126-9f72-278ffe6c37cc,Patterson-Guerrero,Antigua and Barbuda,8622,Q86,Fox-Hill,Congo,6419,K64,17382.97,USD,normal,2025-05-03
0cbc04e4-9cac-47f7-90ed-63184e9772f5,Miller-Combs,Lesotho,6201,J62,May Group,Iceland,8622,Q86,47963.9,USD,normal,2025-05-03
f762411d-5418-4b69-aad7-6fcf10df8f0c,Allen Group,Rwanda,3020,C30,Mckenzie Inc,Iceland,4711,G47,36190.42,USD,normal,2025-05-21
8c3ee7f0-73aa-4066-8de3-936bcf9c69e9,"Leonard, Perez and Stevens",Vietnam,6419,K64,"Carter, Molina and Wagner",Finland,0111,A01,30032.87,USD,structuring,2025-03-20
0bd1b62a-3f3d-4918-9ec5-b87ee2228d3d,Walls-Schmidt,Seychelles,0111,A01,Decker-Williams,Cocos (Keeling) Islands,3020,C30,14418.85,USD,normal,2025-03-15
1e8a1791-ff1b-4c4f-8530-983593f66e8d,Allen-Walsh,Nauru,6201,J62,Brown-Williams,Syrian Arab Republic,3511,D35,43689.68,USD,normal,2025-03-16
252ca348-6f4a-47aa-878b-3a10ae541245,Gross Group,Zimbabwe,3020,C30,"Wong, Martinez and Welch",Central African Republic,8622,Q86,32419.59,USD,normal,2025-02-01
a8cb0a69-aa29-4754-9f99-0278bbc6d811,"May, Mills and Anderson",Slovenia,3020,C30,Barnes-Walker,Russian Federation,6419,K64,9228.68,USD,layering,2025-07-17
0162a077-0486-493d-9e80-b2ee913f3d8c,Reyes and Sons,Greece,3020,C30,"Roberts, Steele and Dougherty",Macao,4711,G47,9444.89,USD,layering,2025-02-19
4ab77c98-6229-4242-94d4-773103c304d9,"Burns, Hamilton and Young",Belize,3511,D35,"Douglas, Vaughn and Gomez",Gambia,3020,C30,10955.07,USD,normal,2025-05-31
bc9220fc-c51b-45ce-9db9-c9608adfd8bc,"Wright, Wood and Yu",Marshall Islands,8622,Q86,"Wright, Wood and Yu",Singapore,3511,D35,33599.35,USD,same-owner,2025-01-01
24b706c9-17ce-49ca-a4eb-2d0c68c39f90,Arnold and Sons,Iceland,4711,G47,Arnold and Sons,Chad,8622,Q86,43198.13,USD,same-owner,2025-01-05
88d3c92d-04d3-4bf1-8393-1eea4d85ce44,Mueller-Hensley,Japan,4711,G47,Henry-Jones,Cote d'Ivoire,0111,A01,31647.85,USD,normal,2025-07-13
1bfab9c1-7ac7-4c9e-b04f-1921c5e97821,Parrish-Smith,China,6419,K64,Rodriguez PLC,Somalia,3020,C30,19891.05,USD,normal,2025-08-11
d3496fbb-3aba-4c03-8e19-08025ad08b80,Anderson Group,Holy See (Vatican City State),0111,A01,Williams Group,Netherlands Antilles,3511,D35,20093.46,USD,structuring,2025-01-27
194ce3fa-3898-4035-8fc9-5c3f7dd2c558,Gomez Group,Switzerland,8622,Q86,"Roberts, Lucas and Fischer",Iran,3511,D35,5301.67,USD,high-risk-country,2025-03-21
d5ccee97-1a25-4bd0-988f-712b83318c1f,Ramirez LLC,Spain,4711,G47,Garcia PLC,North Korea,6201,J62,42231.99,USD,high-risk-country,2025-05-14
4f4cf100-135c-44d4-9936-702e1d6a839b,"Madden, White and Ross",Serbia,4711,G47,"Madden, White and Ross",Iraq,4711,G47,3830.06,USD,same-owner,2025-01-30
8705ff9c-04d6-4243-8ce2-1efcbcd4a265,Smith-Jones,Isle of Man,3020,C30,"Lee, Reyes and Taylor",Lao People's Democratic Republic,4920,H49,9359.2,USD,normal,2025-07-02
2561d42e-1b0d-4aa0-9392-651c85e60c42,"Thompson, Gonzalez and Blanchard",United Kingdom,6419,K64,Harris PLC,Lebanon,8622,Q86,13832.36,USD,normal,2025-06-02
bebc2cfd-9c11-4ef4-84b3-01e0651a217a,"Campos, Martinez and Mitchell",Cape Verde,4920,H49,Sherman Ltd,Tokelau,4711,G47,42914.03,USD,normal,2025-08-10
4a85f9af-846c-4d5e-9c98-25590159f5cc,Diaz-Braun,Saint Lucia,8622,Q86,Simpson-Baker,Gibraltar,3511,D35,40117.58,USD,normal,2025-06-17
3b86d755-7e3f-43ea-bbb6-7ad9976395e9,Gonzalez LLC,Thailand,6419,K64,"Deleon, Lewis and Myers",Saint Helena,3511,D35,28744.76,USD,normal,2025-01-07
b7072628-f57d-40fb-9e5d-c06ae36a845b,Young PLC,Georgia,6419,K64,Young PLC,El Salvador,3511,D35,5836.46,USD,same-owner,2025-02-19
3746f3f3-f94f-45a8-ba07-6ddb1ed2b8bb,Garcia PLC,Australia,6201,J62,Castillo Ltd,Indonesia,0111,A01,1314.03,USD,normal,2025-04-21
befae3ae-1b5c-4590-ac7e-699f35413080,Mitchell-Medina,Puerto Rico,0111,A01,"Miranda, Brown and Smith",El Salvador,3511,D35,33593.33,USD,normal,2025-04-14
0e88e0ec-0056-4c83-8c0d-e0dd3042e2ec,Norris-Myers,Sri Lanka,6419,K64,Baker-Coleman,Zambia,4920,H49,27165.43,USD,normal,2025-07-19
a0ac6cfe-fedf-4068-ac22-9596f21eabfa,Green-Lambert,New Caledonia,6419,K64,Taylor Inc,Andorra,6201,J62,7970.04,USD,normal,2025-07-10
4243fed8-9ac9-42ae-ad8f-4f5a85375fda,Patterson-Guerrero,Antigua and Barbuda,8622,Q86,Fuller-Dawson,Bulgaria,6201,J62,9878.73,USD,layering,2025-01-13
3069ea8a-966e-4cdc-a242-78ed74d353c0,George PLC,Macedonia,0111,A01,Soto Group,Antigua and Barbuda,6201,J62,36877.52,USD,structuring,2025-03-19
c3517dee-73c8-45b1-996a-757bf8f83c0c,Williams-Alexander,Nicaragua,4920,H49,"Martinez, Peters and Rodriguez",Saint Helena,6419,K64,9945.6,USD,layering,2025-06-18
5304cd13-3b7b-40e5-80a7-fdb58e154c84,"Haney, Palmer and Young",New Zealand,0111,A01,Jackson-Smith,Latvia,8622,Q86,23155.71,USD,normal,2025-03-01
410b898b-bb6e-470d-a482-9ed7c0e879ab,Cox-Smith,Jordan,6201,J62,Hicks-Watts,Namibia,0111,A01,49439.94,USD,normal,2025-03-28
d7f38065-f501-4078-8386-e664a113ec03,Simpson LLC,Saint Kitts and Nevis,3511,D35,"Pacheco, Mejia and Thompson",Korea,3511,D35,39946.99,USD,structuring,2025-03-14
78c28536-ba14-445a-af86-d1891bb6e90f,Wilson and Sons,Brazil,4920,H49,Hooper-Anderson,Belarus,6201,J62,48310.71,USD,normal,2025-02-11
fae9b04a-3904-43f0-839d-5e897e83c5ff,"Schmidt, Crawford and Roberts",Ethiopia,4920,H49,Dudley-Ingram,Burundi,8622,Q86,9423.45,USD,layering,2025-04-13
8192c8bc-58d5-474e-9c58-3cc91289d54e,Hart LLC,Angola,3511,D35,Garcia PLC,Australia,6201,J62,3870.96,USD,normal,2025-01-13
af12487f-5e12-46d7-b5e3-d53c3d37093e,Miller-Vasquez,Vanuatu,4711,G47,Perez LLC,Slovakia (Slovak Republic),4920,H49,33035.67,USD,normal,2025-05-20
d4d4b59b-dada-464f-b2ce-a4084c9e3149,"Anderson, Lee and Chavez",Netherlands Antilles,8622,Q86,Mayer-Arnold,Poland,4920,H49,13349.56,USD,normal,2025-02-16
a1dc081f-268c-4e8e-a2a7-8a35dbb37549,Brown and Sons,Barbados,6201,J62,Brewer LLC,Singapore,6201,J62,42697.15,USD,normal,2025-07-23
cb52f086-d95b-4297-b36e-76e434b0f888,Harrison-Caldwell,Israel,4920,H49,"Scott, Maldonado and Morrow",Lithuania,3020,C30,40089.51,USD,normal,2025-06-20
d302fb98-484b-4ba0-9eb9-18d8519795b9,Lowe PLC,Pitcairn Islands,3020,C30,Snyder Group,Saint Pierre and Miquelon,6419,K64,16267.6,USD,normal,2025-01-19
979a580c-d048-443e-b42f-b1b0a0e55ad3,"Newton, Perez and Bennett",Papua New Guinea,6419,K64,Ward Group,Armenia,6201,J62,47320.72,USD,normal,2025-06-03
d92fac57-f177-4890-b8ca-221bf50f9ae9,"Hayes, Beck and Wilson",Luxembourg,4711,G47,"Hayes, Beck and Wilson",Niger,0111,A01,46586.92,USD,same-owner,2025-04-09
94c339a1-55c7-4598-8581-8f05c21ca994,Parrish-Smith,China,6419,K64,"Pham, Watson and Jackson",Armenia,3511,D35,17208.21,USD,normal,2025-07-18
d2afb062-f2f1-46e3-b20c-86255232c8a5,Hickman-Santos,Montserrat,8622,Q86,George PLC,Syria,0111,A01,38691.06,USD,high-risk-country,2025-03-21
186344eb-d87b-45d8-a962-cc7d91462a18,"Jenkins, Martinez and Hartman",Gabon,3020,C30,Mason-Martinez,Uganda,6419,K64,11914.42,USD,normal,2025-03-19
2d97fcad-a3ed-46e4-87f9-ac5830343fd8,"Murphy, Vazquez and Chaney",Congo,0111,A01,Graham-Hayes,Syria,6201,J62,33313.94,USD,high-risk-country,2025-04-01
0be7816a-4998-44e3-ac45-311f65736d21,"Miranda, Brown and Smith",El Salvador,3511,D35,Green-Bullock,Slovenia,3511,D35,24540.26,USD,normal,2025-01-17
dfedd8d8-2a7e-4fa1-a4cb-86cd2c867ea4,Vasquez-Glover,Guatemala,4711,G47,Ramirez LLC,Spain,4711,G47,12385.06,USD,normal,2025-06-02
a96105cd-f442-49fa-8627-ca132e62536e,Pearson Inc,Sao Tome and Principe,3511,D35,"Ortiz, Williams and Smith",Tokelau,3020,C30,42965.22,USD,normal,2025-05-03
12bbc1f7-cb8e-4bf5-8493-b143e0accfc2,"Carr, Jordan and Browning",Anguilla,3020,C30,Sherman Ltd,Tokelau,4711,G47,21373.76,USD,normal,2025-01-26
9ac8b2ee-775e-469e-b126-98e71cf37d28,Berg-Watson,Malta,0111,A01,Graves-Brown,Latvia,3020,C30,21471.18,USD,normal,2025-02-06
af3895ef-1272-470e-baec-9010a9979862,Gonzalez LLC,Thailand,6419,K64,Henry-Jones,Cote d'Ivoire,0111,A01,9383.79,USD,layering,2025-02-04
aea4d110-c466-4507-9e93-86730380012f,Moses Group,Bahrain,4711,G47,"Cochran, Hooper and Shea",Dominica,6201,J62,25414.51,USD,normal,2025-03-10
dc2c4a98-ec5a-4301-9ef3-3d7da2b2f130,Vasquez-Glover,Guatemala,4711,G47,Carrillo Ltd,Equatorial Guinea,8622,Q86,48673.7,USD,normal,2025-02-01
dfc9ee62-642b-4d15-8046-404a853b414e,Taylor Ltd,Hong Kong,4920,H49,Gomez Group,North Korea,8622,Q86,4855.5,USD,high-risk-country,2025-01-02
308bb198-23eb-4210-8ec2-52289a2150d5,Wyatt-Wilson,Equatorial Guinea,6419,K64,Griffith PLC,Ireland,0111,A01,33879.78,USD,normal,2025-04-07
403a96af-eba8-4057-bcc7-4ab3f4cf3d39,"Aguilar, Smith and Reilly",Japan,4711,G47,"Bishop, Bradley and Butler",Fiji,6419,K64,43708.89,USD,normal,2025-06-17
6a2c4cfc-8498-4428-8cf4-9cdd98a05040,Stevenson-Keith,Aruba,3511,D35,"Hernandez, Martinez and Escobar",Syria,6419,K64,11092.71,USD,high-risk-country,2025-02-11
53b6a641-e9f6-474b-9291-0a0414086280,"Oliver, Martinez and Brown",Fiji,4711,G47,Garcia Inc,United Arab Emirates,4920,H49,41905.34,USD,normal,2025-04-02
dc1bb54a-11c3-4b11-aeee-a819ac3ccadc,Carrillo Ltd,Equatorial Guinea,8622,Q86,Williams PLC,Netherlands,4711,G47,12060.74,USD,normal,2025-03-01
41b12e4f-ec53-47f8-b4eb-16725c8f4704,"Daniels, Holmes and Petersen",Italy,3020,C30,Hawkins-Hernandez,Bhutan,6201,J62,44761.36,USD,structuring,2025-07-07
ef9ecb43-38ee-4d4a-9d61-dbfffffd9dc2,Dunn PLC,Namibia,6201,J62,Morris-Murphy,Cyprus,6201,J62,15717.97,USD,normal,2025-03-02
5904e0e3-972b-42e5-bbba-03be69d7bc7c,Yang-Becker,Northern Mariana Islands,6419,K64,"Mcguire, Gonzalez and Jones",Switzerland,3511,D35,5607.39,USD,normal,2025-01-01
6013af62-7db3-4f10-8fb7-f6f9b4c17b05,Aguilar Ltd,Montserrat,3511,D35,Jordan Inc,Dominican Republic,6201,J62,4080.3,USD,structuring,2025-02-04
312d9173-d529-46e9-8020-e5924f296858,Baxter LLC,Costa Rica,3020,C30,Chambers Ltd,Cape Verde,4711,G47,33121.96,USD,normal,2025-06-28
2fbadd4e-1183-4083-980c-479e37d5fc78,"May, Mendez and Navarro",British Virgin Islands,3020,C30,Hensley-Phillips,Djibouti,0111,A01,18337.03,USD,normal,2025-04-30
86491521-7e61-4122-a34e-6d0dd902404f,Simpson-Robinson,Saudi Arabia,3020,C30,Ferguson-Harvey,Sri Lanka,6419,K64,48432.01,USD,normal,2025-05-19
e9a68649-7b5e-4515-9e5c-d5be89957ae3,"Graham, Alvarado and Berg",Angola,6201,J62,Guzman-Morrison,Mauritius,4920,H49,9653.31,USD,layering,2025-07-20
4fc6561e-156a-420c-88d6-6eb868b52576,Patterson-Guerrero,Antigua and Barbuda,8622,Q86,Sellers LLC,North Korea,4711,G47,42599.63,USD,high-risk-country,2025-05-22
33ec27c5-be73-40ea-94c9-75101d4a69f9,Barnes-Walker,Russian Federation,6419,K64,Allen Group,Rwanda,3020,C30,13549.25,USD,normal,2025-03-03
f82d08ea-4802-4af7-9287-54d2d18ddf0c,"Proctor, Stevens and Collier",Venezuela,3511,D35,Taylor-Rivera,Mongolia,6419,K64,32982.73,USD,normal,2025-07-29
7047cdfb-1035-414d-8193-0ef794c0109f,Simpson-Robinson,Saudi Arabia,3020,C30,"Cline, Ruiz and Herrera",Poland,0111,A01,19572.05,USD,normal,2025-04-30
e52a934e-1731-4f9a-ac3a-eac561b795f9,Bishop Ltd,Cameroon,8622,Q86,"Roberts, Stephens and Reyes",Ethiopia,4920,H49,8432.24,USD,normal,2025-01-18
2675ce98-ac87-43f7-927b-b947c9653363,"Torres, Romero and Bell",Isle of Man,4711,G47,"Torres, Romero and Bell",Ethiopia,4920,H49,16036.85,USD,same-owner,2025-06-03
c39165a3-c425-4ecc-af4b-20873fd70502,"Hughes, Thompson and Davis",Cambodia,6201,J62,Williams-Alexander,Nicaragua,4920,H49,1881.26,USD,normal,2025-03-23
1c04329d-1a40-4029-b094-f9fbe7a9f2ec,Jordan Inc,Dominican Republic,6201,J62,Shea LLC,Macedonia,0111,A01,20622.73,USD,normal,2025-07-04
10c18dab-59dc-4657-a5b7-ab71055da0d0,Green-Lambert,New Caledonia,6419,K64,Diaz-Braun,Saint Lucia,8622,Q86,132.43,USD,normal,2025-03-11
3c7f5090-dc33-47d9-b8bd-cb5ad3d3f8b3,Hunt and Sons,Sao Tome and Principe,3511,D35,Anderson-Baker,Gambia,3511,D35,47220.9,USD,normal,2025-07-15
4a7c8ffb-65bd-4504-a829-a5ee01d224b4,Turner Group,Niger,0111,A01,Stanton Ltd,Chile,8622,Q86,26817.6,USD,normal,2025-03-20
0ebe2dfe-c19d-4206-b886-7c5fc427c1cf,"Turner, Wells and Campbell",Malaysia,3511,D35,"Pham, Watson and Jackson",Armenia,3511,D35,17707.32,USD,normal,2025-01-01
79aba237-8fdb-43ab-9797-c918bd12675e,"Taylor, Saunders and Johnson",Malaysia,6419,K64,"Bishop, Bradley and Butler",Fiji,6419,K64,9675.54,USD,layering,2025-01-25
7f7e6287-caa2-4f88-b645-0839f4484f40,Savage Inc,Saint Martin,0111,A01,Ferguson-Harvey,Syria,6419,K64,25031.19,USD,high-risk-country,2025-02-27
09e84177-a616-41b6-bd22-09ac1915ebac,Fritz Group,Cayman Islands,6419,K64,Hall Inc,Suriname,6201,J62,24952.32,USD,normal,2025-07-29
26470bda-463c-44a9-8f08-fcc7ddb585e7,Bradley-Baird,French Guiana,4711,G47,"Gardner, Stein and Williams",Mongolia,6419,K64,4632.85,USD,normal,2025-03-15
96d9a79e-c387-4c00-a46b-e2b9d1baf87e,Martinez and Sons,Iran,6419,K64,"Zamora, Butler and Parker",Falkland Islands (Malvinas),4711,G47,35901.23,USD,normal,2025-03-23
174bc801-f2a7-4b05-ae1d-af02fa4e1ae8,Graham and Sons,Congo,6419,K64,"Douglas, Vaughn and Gomez",Gambia,3020,C30,45487.51,USD,normal,2025-01-09
1e837b64-8432-41e4-867d-d997fae0f5a9,"Carter, Molina and Wagner",Finland,0111,A01,Hale-Jackson,Maldives,8622,Q86,39001.56,USD,normal,2025-04-08
40e54b34-8094-41a5-9cab-8853bcfb3121,Brown-Williams,Syrian Arab Republic,3511,D35,Griffith PLC,Ireland,0111,A01,9646.32,USD,normal,2025-07-15
900a12c4-dde1-4a6d-84dd-c5ef796dcbda,Barker-Morris,Vietnam,0111,A01,"Taylor, Saunders and Johnson",Malaysia,6419,K64,4956.77,USD,structuring,2025-06-03
0345c0f8-daec-42d5-973a-52748ef0fc2c,Parsons-Edwards,New Caledonia,6201,J62,"Schmidt, Crawford and Roberts",Ethiopia,4920,H49,15505.32,USD,normal,2025-06-05
9f3025f1-c211-4fac-a33e-1b815fca0b5d,Bradley-Baird,French Guiana,4711,G47,"Vincent, Matthews and Martinez",Yemen,4920,H49,7324.46,USD,normal,2025-03-09
86c6a0a4-fff7-4afc-8b35-dd308aa149ad,Stevenson-Keith,Aruba,3511,D35,"Williams, Castaneda and Lawrence",Cocos (Keeling) Islands,4711,G47,49158.93,USD,normal,2025-07-13
6d914f9a-a9c1-4594-8df8-999e29a47d7d,"Cochran, Hooper and Shea",Dominica,6201,J62,Combs Ltd,Slovakia (Slovak Republic),4711,G47,9225.79,USD,layering,2025-05-08
b51d78d2-d533-4cfb-94a7-615ebc2ff840,"Shannon, Jensen and Pearson",Luxembourg,8622,Q86,"Delgado, Atkinson and Hudson",Iran,3511,D35,21779.22,USD,high-risk-country,2025-01-08
3fa7beb5-39a9-4570-ae25-eaccd1530dcc,Lester Group,Philippines,0111,A01,Lynch-Francis,Iran,4711,G47,30401.55,USD,high-risk-country,2025-05-25
75c51779-ad3f-4587-9a80-b595a00e79c9,"Smith, York and Hernandez",Georgia,6201,J62,Hunter PLC,Panama,3020,C30,35600.51,USD,normal,2025-01-24
fd6e0316-eb76-441b-b376-a3e2403ec014,"Leonard, Perez and Stevens",Vietnam,6419,K64,Swanson PLC,Chad,6201,J62,45664.37,USD,normal,2025-02-03
e56901fb-a1c2-4a47-a6d1-e7ab41b90b05,Fuller-Dawson,Bulgaria,6201,J62,Russell-Cooper,Iraq,0111,A01,40576.24,USD,normal,2025-06-09
d11224de-01af-461f-af46-74c3c4a0fed5,"Miranda, Brown and Smith",El Salvador,3511,D35,"Brown, Lynch and Johnson",Iran,0111,A01,48821.59,USD,high-risk-country,2025-05-10
de526abc-04b7-443b-b074-4b39b805d866,"Cochran, Hooper and Shea",Dominica,6201,J62,Clark-Guzman,Mayotte,6201,J62,11717.1,USD,normal,2025-01-07
be2ac4c0-eb0c-4d88-bae3-63253985a4d3,Maldonado-Williams,Spain,0111,A01,Curtis-Hunter,Costa Rica,6201,J62,33474.07,USD,normal,2025-01-23
792f2f55-4104-434f-9a3f-f952e8c80b1a,Fisher-Miller,Namibia,6419,K64,Gill Inc,Afghanistan,3020,C30,16044.4,USD,structuring,2025-03-10
dfaf7a29-955a-4d10-8d36-9f7fbd2969ca,"Pacheco, Mejia and Thompson",Korea,3511,D35,Curtis-Hunter,Costa Rica,6201,J62,45211.23,USD,normal,2025-05-26
70dac203-fda2-4257-91a9-0c188713f676,"Newton, Perez and Bennett",Papua New Guinea,6419,K64,Petty-Castillo,Croatia,3511,D35,6033.59,USD,normal,2025-08-03
c18578bb-aa52-4ffe-8b79-9fcad1b0e96a,George-Ray,British Indian Ocean Territory (Chagos Archipelago),4920,H49,Fox Ltd,Syria,8622,Q86,39403.93,USD,high-risk-country,2025-03-26
bce7c752-c3d8-436b-ad07-ae7b6127b179,"Proctor, Stevens and Collier",Venezuela,3511,D35,"Proctor, Stevens and Collier",Somalia,3020,C30,43131.68,USD,same-owner,2025-02-10
bb2a2509-3c46-459c-aee1-e40c60a4ffcb,"Warner, Crawford and Smith",Bangladesh,0111,A01,Cole-Calderon,Ecuador,3020,C30,29244.53,USD,normal,2025-07-12
08d93bd0-f66d-4787-8107-b60e5d1fcfc2,Clark-Guzman,Mayotte,6201,J62,Glass Inc,North Korea,6201,J62,37555.83,USD,high-risk-country,2025-04-24
9d76d5bd-e9d2-4fdc-8686-bac426f584f1,"Carr, Jordan and Browning",Anguilla,3020,C30,Butler-Anderson,Guinea-Bissau,4920,H49,31983.58,USD,normal,2025-02-10
13a063ea-2ff7-4713-8af6-548850d5fb89,Bass-Bryan,Bahamas,4711,G47,Fox-Hill,Congo,6419,K64,18321.28,USD,normal,2025-01-14
409c174d-1820-49ba-a22f-4ac9846f95f1,Barry-Charles,Nicaragua,4920,H49,Barry-Charles,Australia,3020,C30,7125.87,USD,same-owner,2025-04-08
2ab129fa-f759-4e9e-816a-b907892dde2a,"Bray, Schneider and Bolton",Belgium,8622,Q86,"Nunez, Stevens and Guzman",Montenegro,6419,K64,32235.01,USD,structuring,2025-03-23
a9992bd7-aa87-41f9-82c6-d93ab92364bd,"Armstrong, Adams and Hill",Pitcairn Islands,8622,Q86,Williamson Inc,Madagascar,4920,H49,12990.28,USD,normal,2025-05-09
4eabf9be-eebe-4631-a44d-c2bfe4f0a748,"Torres, Romero and Bell",Isle of Man,4711,G47,Taylor Inc,Andorra,6201,J62,15737.72,USD,normal,2025-05-30
a9ea4b94-fdb3-4d53-943d-ec30cb2405d3,"Deleon, Lewis and Myers",Saint Helena,3511,D35,Madden Inc,Equatorial Guinea,4920,H49,9829.93,USD,layering,2025-03-10
cda6f10d-f2b0-4214-8ad1-d9d373549528,"Walker, Barnes and Reed",Reunion,8622,Q86,Shaffer-Hartman,Iran,4711,G47,34658.49,USD,high-risk-country,2025-07-21
36221212-922b-4143-9e13-fd0fff458116,Stewart-Hayden,French Guiana,0111,A01,"May, Mendez and Navarro",British Virgin Islands,3020,C30,44883.38,USD,normal,2025-02-06
fdfd7478-2f55-40a1-93c7-9db9fc2f45da,Sellers LLC,Malta,4711,G47,Sellers LLC,Liberia,8622,Q86,40853.67,USD,same-owner,2025-03-25
ee06ce5a-6b82-474c-add0-3318bc8ee527,"Crawford, Houston and Cook",Venezuela,6201,J62,"Holt, Galvan and King",Seychelles,0111,A01,6355.62,USD,normal,2025-08-10
0da5cca2-bffa-4552-bc66-baf1051d5f06,"Douglas, Vaughn and Gomez",Gambia,3020,C30,Harrington LLC,Equatorial Guinea,4920,H49,40729.24,USD,normal,2025-04-27
c5667774-8008-4d94-b565-54b3debfb2bd,Berg-Watson,Malta,0111,A01,Golden and Sons,United Arab Emirates,3511,D35,8711.99,USD,normal,2025-05-01
27d53869-5936-4591-958f-faca5d5d5a4d,"Luna, Nelson and Brewer",Albania,6201,J62,Alvarado PLC,Wallis and Futuna,6201,J62,10678.29,USD,normal,2025-03-20
b2b7dd5f-e097-451b-b17f-6b095138d02b,"Todd, Ferguson and Cole",Malaysia,3020,C30,Davis-Anderson,Georgia,6419,K64,44674.95,USD,normal,2025-05-11
7231e334-4371-4240-9032-fad397af657c,Curtis LLC,Korea,0111,A01,Cox-Smith,Jordan,6201,J62,3301.43,USD,normal,2025-05-14
3389d5c0-ea42-4eee-86a8-f673e149a6b9,Diaz Group,Philippines,6419,K64,Baker-Coleman,Zambia,4920,H49,31656.88,USD,normal,2025-01-26
c0676527-8a72-4c0b-af20-cc0c46bce324,Vasquez-Glover,Guatemala,4711,G47,Duke LLC,Croatia,6419,K64,18466.1,USD,normal,2025-05-20
5ccc2f1a-65b1-47dc-844a-5d6a430c98ca,Smith-Norton,Bulgaria,4920,H49,"Diaz, Washington and Moore",Sri Lanka,0111,A01,14234.29,USD,normal,2025-01-29
b5c9be59-38e7-43e8-bde9-b19acd1ad3ff,Fritz Group,Cayman Islands,6419,K64,"Thompson, Smith and Jackson",Bulgaria,8622,Q86,2569.3,USD,normal,2025-02-09
c9e6ca4e-691b-46e6-816f-5b97e9441bcf,Davis-Middleton,Holy See (Vatican City State),6419,K64,"Brown, West and Tyler",Singapore,3020,C30,43553.76,USD,normal,2025-02-13
c7d83588-c90f-4470-be6f-e2756d95f4df,"Roach, Williams and Robinson",Estonia,3511,D35,"Roach, Williams and Robinson",Marshall Islands,4711,G47,26232.2,USD,same-owner,2025-03-24
39f14f19-2c7d-45d4-a9d0-73f2597ccf94,"Cunningham, Parker and Evans",Cote d'Ivoire,6419,K64,"Hooper, Rodriguez and White",Bermuda,4711,G47,11315.94,USD,normal,2025-03-08
8d08efad-a288-46ad-aafa-5be74e13c8c5,Barnes-Walker,Russian Federation,6419,K64,Smith Group,Lesotho,6419,K64,43555.89,USD,normal,2025-04-25
d5ae48e4-12ec-4bfc-b801-92d577c4f344,Miller-Combs,Lesotho,6201,J62,Baxter LLC,Costa Rica,3020,C30,11100.76,USD,normal,2025-01-30
372a318f-bfd3-44b3-a73d-1756dee88daa,Harrison-Caldwell,Israel,4920,H49,Shaffer-Hartman,Jamaica,4711,G47,22156.34,USD,structuring,2025-01-25
8db2cb69-9052-422d-9c3c-9bb962443a95,"Jennings, Hendricks and Contreras",Liechtenstein,3020,C30,"Roberts, Lucas and Fischer",Honduras,3511,D35,26148.28,USD,normal,2025-04-19
605cf204-9237-4a70-8316-f962e564ea0d,Jordan Inc,Dominican Republic,6201,J62,Harrison PLC,Cambodia,3020,C30,9233.18,USD,layering,2025-04-11
008e6a17-a366-40eb-b7b6-797e6a263ff7,"Newton, Perez and Bennett",Papua New Guinea,6419,K64,"Jennings, Hendricks and Contreras",Liechtenstein,3020,C30,22223.42,USD,normal,2025-06-17
29671b75-af3c-40be-8d95-70eab8413e76,"Haynes, Ferguson and Norman",Brunei Darussalam,3020,C30,Ware-Moore,Cuba,6201,J62,41618.06,USD,normal,2025-07-25
520cde00-3416-4a33-bb14-218ffb574934,"Bishop, Bradley and Butler",Fiji,6419,K64,"Bishop, Bradley and Butler",Guam,6419,K64,34255.29,USD,same-owner,2025-07-22
f80afb4c-74c2-4beb-89f5-9134ddf42cfb,Ward and Sons,Taiwan,6201,J62,Golden-Fry,Solomon Islands,3511,D35,43422.92,USD,normal,2025-05-03
6dff0d65-54f9-43b2-ba62-f45fecf0e706,Cox-Fleming,Antarctica (the territory South of 60 deg S),3020,C30,"Love, Moore and Wells",Ethiopia,4920,H49,26969.54,USD,normal,2025-07-13
a3ab6dc1-6ec0-4492-8737-42c49c59066a,Wilson-Lewis,Colombia,4711,G47,Williams and Sons,Lesotho,6419,K64,429.34,USD,normal,2025-03-28
639ce204-d1e8-4f85-884c-35001bada155,Diaz Group,Philippines,6419,K64,Walsh Ltd,Barbados,6201,J62,14061.69,USD,normal,2025-02-16
edb038ef-a107-4ba6-937b-085c1e218a93,Mckenzie Inc,Iceland,4711,G47,"Nelson, Vaughan and Cortez",Slovakia (Slovak Republic),3511,D35,47129.51,USD,normal,2025-07-08
b2201db4-3d6b-42ce-9df5-68b2f0e97c5c,"Smith, York and Hernandez",Georgia,6201,J62,Fritz Group,Cayman Islands,6419,K64,36412.13,USD,normal,2025-08-09
c38f13c7-4df4-4ef8-b2f6-394fc77fd62b,Velez-Sexton,Cyprus,4711,G47,Jenkins-Miller,Kazakhstan,0111,A01,3968.97,USD,normal,2025-06-03
